"product_name","product_url","product_rating_name","product_price"
"Boldfit Badminton Shoes for Man Lightweight Non Marking Shoes for Badminton Breathable Anti Skid Shoe for Man Shuttle Non Marking Indoor Shoe for Pickleball, Tennis, Padel, Black White - 06","https://aax-eu-zaz.amazon.in/x/c/JCAL4XG3xQPnpdq0p5eaBusAAAGdGe-lsQoAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDIgICDpOpSC/clv1c_ek-YBIHXFcbWDn2nI5drJ16WdB1VqvSN8uCJp17ym9eX487WO9RiiVzO69UNkWe6x4L3cLvL1bJrS2I7CASUuwn3WiCqeTYv9TpFyyk9U91VByEp5qT6eCGkVdm3omZdPyj57Ua-jOW3aPl4aJlKtq11qqlcFlfw2uTqXxZqzYgKKTOtf6S4AJazUiPYk2D8PCoRfmjCLyYIVOpKNU7M3jkJCUYbYCoz1DoXTHTtXskeuODZEyNfytlZ0Kfsw0fhXUsKrOzbVhRvwzk5tJnC9mdzm8pOXigH-igVVTJsXYH6b9Hiv2fxBP6-Kl4zNR8RAxtokfSNHNqEyJxcawQ9o7l-rIR1mZr5h__jOAlwIMGYM9U8EJgrhUXu9XUnaZ7edxZTMqgbuyxmWc9dDJfseCBDwIvxiUtM4VPr5hIoHbosvQFOCogWdkouqn4PaSoIhhJncLSeX4mSlXZV40girrP--O-DPoHvYM1CgoovowX3koYH7nZiHXMkkLPpqTVeJwMiJCO4JT1i_FNpmVemiWCOJN2t3D0ZusEMvHu8DV-yug19dlJ96t_JbAsvEjsyKqV9G7cgMpxrrVW4Z7G5ipfqt5ULjD51zU_GIBoG4ZkDH7Z6yq4-DeNM5dvaEn1ys3K2VWqmTs5Gt5r4QuOyX1AvHsfh5Gp4-acImvV0zMmuNR1K0Iawh-6m6ofT3Y4UUZzb8r74izimKJ1elWLqPa1MW2rbvC9I99JzGpji8bTCic5En_WFnEYFBXzWcvbDNnKFI54hBelmxXKFhBeD2FULMSegdrD4R5IWqrh-OtUyx7nX_UXwFdt9JkTe1zeqRTX7XJk83h4nDoDKd7VNVvKgwwL62CnZZKeljC89mO9jT3YGHFRCnsb50OG5mDTm2F7qj7glUO77GLrGnEkUcZdjR6zYrKOVd5VTFt-rvdvIHdHz5zyqx31QM1B6nyIZ4REI7kxP7GEbhoxrKq32ZvxtdHByRZexoyb_eiWnecyBAim2RPWVUstbNgubGmFAbUmEPipZ7yFMHsWWepTx3SegvOnGv4bxx2eVvGDVXIB62_SZQrkOl0xiosRon3aty0ow8yLfV81Bo_Qi7PQbzhlAWOPuoHxKW6xXlDyU9pzY0OsOjJyFt9vIsHMh0HsKM1yA_YWe2XP-CUIr8bbs9xgSy52zHxqosAZyPI001XfHA3AsTZh2kpVh1o8Jo-DizmU1MKLwJqnvGo4i6esGDqv0EY99rxN7Uy7VDU_tTa4CX66lFi62GoMsh2_6wYU9ULz8dZnq7LTT7xnCwY-968OlR7fs33cjfSKUFJCumzPng30_5ryoj7dA_iClj7YqY3mKfEHAHCY4jbcogeLpBu6htTQN9F1Lg5rvl0aoECeuRrg_TIrDsGPmZSctlrbHPe8jRI4jIl7YxVRzHDYeXViJ2bdFwl2LgNWgYz3nhc35rvtBSzhQ1OY7KGWr55EnQ9A8IHfl2Q79skMkE1IiffPfq73syhwS24zcUPH4SV3XQmceMAWMWpoLjXqEdojdzWcmW5985lv5iYCJDzPNmSQo05b_UoQ6kKgzWBYc_uJT3tiRWidbYTl0dA59h1t2ygtsPKAbR1dIqzoLQ_kLdRZFehgGR6MV9RojILvFR2kWuQjtJYBnleKJ5NvowQmrpQvVz_NVdgCd8AsZ8nASy67beV6W2Rx0i-JJ8aVvOAh-/https://www.amazon.in/gp/aw/d/B0D1KK7LKY/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=a6c2b7a6f54a64a536743869e3769192&hsa_cr_id=0&qid=1774256629&sr=1-1-e0fa1fdd-d857-4087-adda-5bd576b25987&aref=NSvR99Ue4t&ref_=sbx_s_sparkle_sbtcd_asin_0_title&pd_rd_w=JBW51&content-id=amzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05%3Aamzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_p=9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_r=5K3SXJK9RHB75YQ2ZQWX&pd_rd_wg=OEWPs&pd_rd_r=565ba0bd-2834-40f5-aecf-8e12274cf63a","4",""
"Boldfit Badminton Shoes for Man Lightweight Non Mar…","https://aax-eu-zaz.amazon.in/x/c/JCAL4XG3xQPnpdq0p5eaBusAAAGdGe-lsQoAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDIgICDpOpSC/clv1c_ek-YBIHXFcbWDn2nI5drJ16WdB1VqvSN8uCJp17ym9eX487WO9RiiVzO69UNkWe6x4L3cLvL1bJrS2I7CASUuwn3WiCqeTYv9TpFyyk9U91VByEp5qT6eCGkVdm3omZdPyj57Ua-jOW3aPl4aJlKtq11qqlcFlfw2uTqXxZqzYgKKTOtf6S4AJazUiPYk2D8PCoRfmjCLyYIVOpKNU7M3jkJCUYbYCoz1DoXTHTtXskeuODZEyNfytlZ0Kfsw0fhXUsKrOzbVhRvwzk5tJnC9mdzm8pOXigH-igVVTJsXYH6b9Hiv2fxBP6-Kl4zNR8RAxtokfSNHNqEyJxcawQ9o7l-rIR1mZr5h__jOAlwIMGYM9U8EJgrhUXu9XUnaZ7edxZTMqgbuyxmWc9dDJfseCBDwIvxiUtM4VPr5hIoHbosvQFOCogWdkouqn4PaSoIhhJncLSeX4mSlXZV40girrP--O-DPoHvYM1CgoovowX3koYH7nZiHXMkkLPpqTVeJwMiJCO4JT1i_FNpmVemiWCOJN2t3D0ZusEMvHu8DV-yug19dlJ96t_JbAsvEjsyKqV9G7cgMpxrrVW4Z7G5ipfqt5ULjD51zU_GIBoG4ZkDH7Z6yq4-DeNM5dvaEn1ys3K2VWqmTs5Gt5r4QuOyX1AvHsfh5Gp4-acImvV0zMmuNR1K0Iawh-6m6ofT3Y4UUZzb8r74izimKJ1elWLqPa1MW2rbvC9I99JzGpji8bTCic5En_WFnEYFBXzWcvbDNnKFI54hBelmxXKFhBeD2FULMSegdrD4R5IWqrh-OtUyx7nX_UXwFdt9JkTe1zeqRTX7XJk83h4nDoDKd7VNVvKgwwL62CnZZKeljC89mO9jT3YGHFRCnsb50OG5mDTm2F7qj7glUO77GLrGnEkUcZdjR6zYrKOVd5VTFt-rvdvIHdHz5zyqx31QM1B6nyIZ4REI7kxP7GEbhoxrKq32ZvxtdHByRZexoyb_eiWnecyBAim2RPWVUstbNgubGmFAbUmEPipZ7yFMHsWWepTx3SegvOnGv4bxx2eVvGDVXIB62_SZQrkOl0xiosRon3aty0ow8yLfV81Bo_Qi7PQbzhlAWOPuoHxKW6xXlDyU9pzY0OsOjJyFt9vIsHMh0HsKM1yA_YWe2XP-CUIr8bbs9xgSy52zHxqosAZyPI001XfHA3AsTZh2kpVh1o8Jo-DizmU1MKLwJqnvGo4i6esGDqv0EY99rxN7Uy7VDU_tTa4CX66lFi62GoMsh2_6wYU9ULz8dZnq7LTT7xnCwY-968OlR7fs33cjfSKUFJCumzPng30_5ryoj7dA_iClj7YqY3mKfEHAHCY4jbcogeLpBu6htTQN9F1Lg5rvl0aoECeuRrg_TIrDsGPmZSctlrbHPe8jRI4jIl7YxVRzHDYeXViJ2bdFwl2LgNWgYz3nhc35rvtBSzhQ1OY7KGWr55EnQ9A8IHfl2Q79skMkE1IiffPfq73syhwS24zcUPH4SV3XQmceMAWMWpoLjXqEdojdzWcmW5985lv5iYCJDzPNmSQo05b_UoQ6kKgzWBYc_uJT3tiRWidbYTl0dA59h1t2ygtsPKAbR1dIqzoLQ_kLdRZFehgGR6MV9RojILvFR2kWuQjtJYBnleKJ5NvowQmrpQvVz_NVdgCd8AsZ8nASy67beV6W2Rx0i-JJ8aVvOAh-/https://www.amazon.in/gp/aw/d/B0D1KK7LKY/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=a6c2b7a6f54a64a536743869e3769192&hsa_cr_id=0&qid=1774256629&sr=1-1-e0fa1fdd-d857-4087-adda-5bd576b25987&aref=NSvR99Ue4t&ref_=sbx_s_sparkle_sbtcd_asin_0_title&pd_rd_w=JBW51&content-id=amzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05%3Aamzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_p=9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_r=5K3SXJK9RHB75YQ2ZQWX&pd_rd_wg=OEWPs&pd_rd_r=565ba0bd-2834-40f5-aecf-8e12274cf63a","4","1,299
."
"Boldfit Badminton Shoes Shuttle Badminton Shoes Men Non Marking Shoes for Badminton Men Badminton Shoes for Man Non Marking Shoes Badminton Anti Skid Breathable Shoes for Men","https://aax-eu-zaz.amazon.in/x/c/JCAL4XG3xQPnpdq0p5eaBusAAAGdGe-lsQoAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDIgICDpOpSC/clv1c_ek-YBIHXFcbWDn2nI5drJ16WdB1VqvSN8uCJp17ym9eX487WO9RiiVzO69UNkWe6x4L3cLvL1bJrS2I7CASUuwn3WiCqeTYv9TpFyyk9U91VByEp5qT6eCGkVdm3omZdPyj57Ua-jOW3aPl4aJlKtq11qqlcFlfw2uTqXxZqzYgKKTOtf6S4AJazUiPYk2D8PCoRfmjCLyYIVOpKNU7M3jkJCUYbYCoz1DoXTHTtXskeuODZEyNfytlZ0Kfsw0fhXUsKrOzbVhRvwzk5tJnC9mdzm8pOXigH-igVVTJsXYH6b9Hiv2fxBP6-Kl4zNR8RAxtokfSNHNqEyJxcawQ9o7l-rIR1mZr5h__jOAlwIMGYM9U8EJgrhUXu9XUnaZ7edxZTMqgbuyxmWc9dDJfseCBDwIvxiUtM4VPr5hIoHbosvQFOCogWdkouqn4PaSoIhhJncLSeX4mSlXZV40girrP--O-DPoHvYM1CgoovowX3koYH7nZiHXMkkLPpqTVeJwMiJCO4JT1i_FNpmVemiWCOJN2t3D0ZusEMvHu8DV-yug19dlJ96t_JbAsvEjsyKqV9G7cgMpxrrVW4Z7G5ipfqt5ULjD51zU_GIBoG4ZkDH7Z6yq4-DeNM5dvaEn1ys3K2VWqmTs5Gt5r4QuOyX1AvHsfh5Gp4-acImvV0zMmuNR1K0Iawh-6m6ofT3Y4UUZzb8r74izimKJ1elWLqPa1MW2rbvC9I99JzGpji8bTCic5En_WFnEYFBXzWcvbDNnKFI54hBelmxXKFhBeD2FULMSegdrD4R5IWqrh-OtUyx7nX_UXwFdt9JkTe1zeqRTX7XJk83h4nDoDKd7VNVvKgwwL62CnZZKeljC89mO9jT3YGHFRCnsb50OG5mDTm2F7qj7glUO77GLrGnEkUcZdjR6zYrKOVd5VTFt-rvdvIHdHz5zyqx31QM1B6nyIZ4REI7kxP7GEbhoxrKq32ZvxtdHByRZexoyb_eiWnecyBAim2RPWVUstbNgubGmFAbUmEPipZ7yFMHsWWepTx3SegvOnGv4bxx2eVvGDVXIB62_SZQrkOl0xiosRon3aty0ow8yLfV81Bo_Qi7PQbzhlAWOPuoHxKW6xXlDyU9pzY0OsOjJyFt9vIsHMh0HsKM1yA_YWe2XP-CUIr8bbs9xgSy52zHxqosAZyPI001XfHA3AsTZh2kpVh1o8Jo-DizmU1MKLwJqnvGo4i6esGDqv0EY99rxN7Uy7VDU_tTa4CX66lFi62GoMsh2_6wYU9ULz8dZnq7LTT7xnCwY-968OlR7fs33cjfSKUFJCumzPng30_5ryoj7dA_iClj7YqY3mKfEHAHCY4jbcogeLpBu6htTQN9F1Lg5rvl0aoECeuRrg_TIrDsGPmZSctlrbHPe8jRI4jIl7YxVRzHDYeXViJ2bdFwl2LgNWgYz3nhc35rvtBSzhQ1OY7KGWr55EnQ9A8IHfl2Q79skMkE1IiffPfq73syhwS24zcUPH4SV3XQmceMAWMWpoLjXqEdojdzWcmW5985lv5iYCJDzPNmSQo05b_UoQ6kKgzWBYc_uJT3tiRWidbYTl0dA59h1t2ygtsPKAbR1dIqzoLQ_kLdRZFehgGR6MV9RojILvFR2kWuQjtJYBnleKJ5NvowQmrpQvVz_NVdgCd8AsZ8nASy67beV6W2Rx0i-JJ8aVvOAh-/https://www.amazon.in/gp/aw/d/B0DGXH6BB4/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=a6c2b7a6f54a64a536743869e3769192&hsa_cr_id=0&qid=1774256629&sr=1-2-e0fa1fdd-d857-4087-adda-5bd576b25987&aref=NSvR99Ue4t&ref_=sbx_s_sparkle_sbtcd_asin_1_title&pd_rd_w=JBW51&content-id=amzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05%3Aamzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_p=9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_r=5K3SXJK9RHB75YQ2ZQWX&pd_rd_wg=OEWPs&pd_rd_r=565ba0bd-2834-40f5-aecf-8e12274cf63a","4",""
"Boldfit Badminton Shoes Shuttle Badminton Shoes…","https://aax-eu-zaz.amazon.in/x/c/JCAL4XG3xQPnpdq0p5eaBusAAAGdGe-lsQoAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDIgICDpOpSC/clv1c_ek-YBIHXFcbWDn2nI5drJ16WdB1VqvSN8uCJp17ym9eX487WO9RiiVzO69UNkWe6x4L3cLvL1bJrS2I7CASUuwn3WiCqeTYv9TpFyyk9U91VByEp5qT6eCGkVdm3omZdPyj57Ua-jOW3aPl4aJlKtq11qqlcFlfw2uTqXxZqzYgKKTOtf6S4AJazUiPYk2D8PCoRfmjCLyYIVOpKNU7M3jkJCUYbYCoz1DoXTHTtXskeuODZEyNfytlZ0Kfsw0fhXUsKrOzbVhRvwzk5tJnC9mdzm8pOXigH-igVVTJsXYH6b9Hiv2fxBP6-Kl4zNR8RAxtokfSNHNqEyJxcawQ9o7l-rIR1mZr5h__jOAlwIMGYM9U8EJgrhUXu9XUnaZ7edxZTMqgbuyxmWc9dDJfseCBDwIvxiUtM4VPr5hIoHbosvQFOCogWdkouqn4PaSoIhhJncLSeX4mSlXZV40girrP--O-DPoHvYM1CgoovowX3koYH7nZiHXMkkLPpqTVeJwMiJCO4JT1i_FNpmVemiWCOJN2t3D0ZusEMvHu8DV-yug19dlJ96t_JbAsvEjsyKqV9G7cgMpxrrVW4Z7G5ipfqt5ULjD51zU_GIBoG4ZkDH7Z6yq4-DeNM5dvaEn1ys3K2VWqmTs5Gt5r4QuOyX1AvHsfh5Gp4-acImvV0zMmuNR1K0Iawh-6m6ofT3Y4UUZzb8r74izimKJ1elWLqPa1MW2rbvC9I99JzGpji8bTCic5En_WFnEYFBXzWcvbDNnKFI54hBelmxXKFhBeD2FULMSegdrD4R5IWqrh-OtUyx7nX_UXwFdt9JkTe1zeqRTX7XJk83h4nDoDKd7VNVvKgwwL62CnZZKeljC89mO9jT3YGHFRCnsb50OG5mDTm2F7qj7glUO77GLrGnEkUcZdjR6zYrKOVd5VTFt-rvdvIHdHz5zyqx31QM1B6nyIZ4REI7kxP7GEbhoxrKq32ZvxtdHByRZexoyb_eiWnecyBAim2RPWVUstbNgubGmFAbUmEPipZ7yFMHsWWepTx3SegvOnGv4bxx2eVvGDVXIB62_SZQrkOl0xiosRon3aty0ow8yLfV81Bo_Qi7PQbzhlAWOPuoHxKW6xXlDyU9pzY0OsOjJyFt9vIsHMh0HsKM1yA_YWe2XP-CUIr8bbs9xgSy52zHxqosAZyPI001XfHA3AsTZh2kpVh1o8Jo-DizmU1MKLwJqnvGo4i6esGDqv0EY99rxN7Uy7VDU_tTa4CX66lFi62GoMsh2_6wYU9ULz8dZnq7LTT7xnCwY-968OlR7fs33cjfSKUFJCumzPng30_5ryoj7dA_iClj7YqY3mKfEHAHCY4jbcogeLpBu6htTQN9F1Lg5rvl0aoECeuRrg_TIrDsGPmZSctlrbHPe8jRI4jIl7YxVRzHDYeXViJ2bdFwl2LgNWgYz3nhc35rvtBSzhQ1OY7KGWr55EnQ9A8IHfl2Q79skMkE1IiffPfq73syhwS24zcUPH4SV3XQmceMAWMWpoLjXqEdojdzWcmW5985lv5iYCJDzPNmSQo05b_UoQ6kKgzWBYc_uJT3tiRWidbYTl0dA59h1t2ygtsPKAbR1dIqzoLQ_kLdRZFehgGR6MV9RojILvFR2kWuQjtJYBnleKJ5NvowQmrpQvVz_NVdgCd8AsZ8nASy67beV6W2Rx0i-JJ8aVvOAh-/https://www.amazon.in/gp/aw/d/B0DGXH6BB4/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=a6c2b7a6f54a64a536743869e3769192&hsa_cr_id=0&qid=1774256629&sr=1-2-e0fa1fdd-d857-4087-adda-5bd576b25987&aref=NSvR99Ue4t&ref_=sbx_s_sparkle_sbtcd_asin_1_title&pd_rd_w=JBW51&content-id=amzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05%3Aamzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_p=9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_r=5K3SXJK9RHB75YQ2ZQWX&pd_rd_wg=OEWPs&pd_rd_r=565ba0bd-2834-40f5-aecf-8e12274cf63a","4","1,199
."
"Boldfit Badminton Shoes for Man Lightweight Non Marking Shoes for Badminton Breathable Anti Skid Shoe for Man Shuttle Non Marking Indoor Shoes for Pickleball, Tennis, Padel Black","https://aax-eu-zaz.amazon.in/x/c/JCAL4XG3xQPnpdq0p5eaBusAAAGdGe-lsQoAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDIgICDpOpSC/clv1c_ek-YBIHXFcbWDn2nI5drJ16WdB1VqvSN8uCJp17ym9eX487WO9RiiVzO69UNkWe6x4L3cLvL1bJrS2I7CASUuwn3WiCqeTYv9TpFyyk9U91VByEp5qT6eCGkVdm3omZdPyj57Ua-jOW3aPl4aJlKtq11qqlcFlfw2uTqXxZqzYgKKTOtf6S4AJazUiPYk2D8PCoRfmjCLyYIVOpKNU7M3jkJCUYbYCoz1DoXTHTtXskeuODZEyNfytlZ0Kfsw0fhXUsKrOzbVhRvwzk5tJnC9mdzm8pOXigH-igVVTJsXYH6b9Hiv2fxBP6-Kl4zNR8RAxtokfSNHNqEyJxcawQ9o7l-rIR1mZr5h__jOAlwIMGYM9U8EJgrhUXu9XUnaZ7edxZTMqgbuyxmWc9dDJfseCBDwIvxiUtM4VPr5hIoHbosvQFOCogWdkouqn4PaSoIhhJncLSeX4mSlXZV40girrP--O-DPoHvYM1CgoovowX3koYH7nZiHXMkkLPpqTVeJwMiJCO4JT1i_FNpmVemiWCOJN2t3D0ZusEMvHu8DV-yug19dlJ96t_JbAsvEjsyKqV9G7cgMpxrrVW4Z7G5ipfqt5ULjD51zU_GIBoG4ZkDH7Z6yq4-DeNM5dvaEn1ys3K2VWqmTs5Gt5r4QuOyX1AvHsfh5Gp4-acImvV0zMmuNR1K0Iawh-6m6ofT3Y4UUZzb8r74izimKJ1elWLqPa1MW2rbvC9I99JzGpji8bTCic5En_WFnEYFBXzWcvbDNnKFI54hBelmxXKFhBeD2FULMSegdrD4R5IWqrh-OtUyx7nX_UXwFdt9JkTe1zeqRTX7XJk83h4nDoDKd7VNVvKgwwL62CnZZKeljC89mO9jT3YGHFRCnsb50OG5mDTm2F7qj7glUO77GLrGnEkUcZdjR6zYrKOVd5VTFt-rvdvIHdHz5zyqx31QM1B6nyIZ4REI7kxP7GEbhoxrKq32ZvxtdHByRZexoyb_eiWnecyBAim2RPWVUstbNgubGmFAbUmEPipZ7yFMHsWWepTx3SegvOnGv4bxx2eVvGDVXIB62_SZQrkOl0xiosRon3aty0ow8yLfV81Bo_Qi7PQbzhlAWOPuoHxKW6xXlDyU9pzY0OsOjJyFt9vIsHMh0HsKM1yA_YWe2XP-CUIr8bbs9xgSy52zHxqosAZyPI001XfHA3AsTZh2kpVh1o8Jo-DizmU1MKLwJqnvGo4i6esGDqv0EY99rxN7Uy7VDU_tTa4CX66lFi62GoMsh2_6wYU9ULz8dZnq7LTT7xnCwY-968OlR7fs33cjfSKUFJCumzPng30_5ryoj7dA_iClj7YqY3mKfEHAHCY4jbcogeLpBu6htTQN9F1Lg5rvl0aoECeuRrg_TIrDsGPmZSctlrbHPe8jRI4jIl7YxVRzHDYeXViJ2bdFwl2LgNWgYz3nhc35rvtBSzhQ1OY7KGWr55EnQ9A8IHfl2Q79skMkE1IiffPfq73syhwS24zcUPH4SV3XQmceMAWMWpoLjXqEdojdzWcmW5985lv5iYCJDzPNmSQo05b_UoQ6kKgzWBYc_uJT3tiRWidbYTl0dA59h1t2ygtsPKAbR1dIqzoLQ_kLdRZFehgGR6MV9RojILvFR2kWuQjtJYBnleKJ5NvowQmrpQvVz_NVdgCd8AsZ8nASy67beV6W2Rx0i-JJ8aVvOAh-/https://www.amazon.in/gp/aw/d/B0C61M3HXK/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=a6c2b7a6f54a64a536743869e3769192&hsa_cr_id=0&qid=1774256629&sr=1-3-e0fa1fdd-d857-4087-adda-5bd576b25987&aref=NSvR99Ue4t&ref_=sbx_s_sparkle_sbtcd_asin_2_title&pd_rd_w=JBW51&content-id=amzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05%3Aamzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_p=9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_r=5K3SXJK9RHB75YQ2ZQWX&pd_rd_wg=OEWPs&pd_rd_r=565ba0bd-2834-40f5-aecf-8e12274cf63a","3.9",""
"Boldfit Badminton Shoes for Man Lightweight Non Mar…","https://aax-eu-zaz.amazon.in/x/c/JCAL4XG3xQPnpdq0p5eaBusAAAGdGe-lsQoAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDIgICDpOpSC/clv1c_ek-YBIHXFcbWDn2nI5drJ16WdB1VqvSN8uCJp17ym9eX487WO9RiiVzO69UNkWe6x4L3cLvL1bJrS2I7CASUuwn3WiCqeTYv9TpFyyk9U91VByEp5qT6eCGkVdm3omZdPyj57Ua-jOW3aPl4aJlKtq11qqlcFlfw2uTqXxZqzYgKKTOtf6S4AJazUiPYk2D8PCoRfmjCLyYIVOpKNU7M3jkJCUYbYCoz1DoXTHTtXskeuODZEyNfytlZ0Kfsw0fhXUsKrOzbVhRvwzk5tJnC9mdzm8pOXigH-igVVTJsXYH6b9Hiv2fxBP6-Kl4zNR8RAxtokfSNHNqEyJxcawQ9o7l-rIR1mZr5h__jOAlwIMGYM9U8EJgrhUXu9XUnaZ7edxZTMqgbuyxmWc9dDJfseCBDwIvxiUtM4VPr5hIoHbosvQFOCogWdkouqn4PaSoIhhJncLSeX4mSlXZV40girrP--O-DPoHvYM1CgoovowX3koYH7nZiHXMkkLPpqTVeJwMiJCO4JT1i_FNpmVemiWCOJN2t3D0ZusEMvHu8DV-yug19dlJ96t_JbAsvEjsyKqV9G7cgMpxrrVW4Z7G5ipfqt5ULjD51zU_GIBoG4ZkDH7Z6yq4-DeNM5dvaEn1ys3K2VWqmTs5Gt5r4QuOyX1AvHsfh5Gp4-acImvV0zMmuNR1K0Iawh-6m6ofT3Y4UUZzb8r74izimKJ1elWLqPa1MW2rbvC9I99JzGpji8bTCic5En_WFnEYFBXzWcvbDNnKFI54hBelmxXKFhBeD2FULMSegdrD4R5IWqrh-OtUyx7nX_UXwFdt9JkTe1zeqRTX7XJk83h4nDoDKd7VNVvKgwwL62CnZZKeljC89mO9jT3YGHFRCnsb50OG5mDTm2F7qj7glUO77GLrGnEkUcZdjR6zYrKOVd5VTFt-rvdvIHdHz5zyqx31QM1B6nyIZ4REI7kxP7GEbhoxrKq32ZvxtdHByRZexoyb_eiWnecyBAim2RPWVUstbNgubGmFAbUmEPipZ7yFMHsWWepTx3SegvOnGv4bxx2eVvGDVXIB62_SZQrkOl0xiosRon3aty0ow8yLfV81Bo_Qi7PQbzhlAWOPuoHxKW6xXlDyU9pzY0OsOjJyFt9vIsHMh0HsKM1yA_YWe2XP-CUIr8bbs9xgSy52zHxqosAZyPI001XfHA3AsTZh2kpVh1o8Jo-DizmU1MKLwJqnvGo4i6esGDqv0EY99rxN7Uy7VDU_tTa4CX66lFi62GoMsh2_6wYU9ULz8dZnq7LTT7xnCwY-968OlR7fs33cjfSKUFJCumzPng30_5ryoj7dA_iClj7YqY3mKfEHAHCY4jbcogeLpBu6htTQN9F1Lg5rvl0aoECeuRrg_TIrDsGPmZSctlrbHPe8jRI4jIl7YxVRzHDYeXViJ2bdFwl2LgNWgYz3nhc35rvtBSzhQ1OY7KGWr55EnQ9A8IHfl2Q79skMkE1IiffPfq73syhwS24zcUPH4SV3XQmceMAWMWpoLjXqEdojdzWcmW5985lv5iYCJDzPNmSQo05b_UoQ6kKgzWBYc_uJT3tiRWidbYTl0dA59h1t2ygtsPKAbR1dIqzoLQ_kLdRZFehgGR6MV9RojILvFR2kWuQjtJYBnleKJ5NvowQmrpQvVz_NVdgCd8AsZ8nASy67beV6W2Rx0i-JJ8aVvOAh-/https://www.amazon.in/gp/aw/d/B0C61M3HXK/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=a6c2b7a6f54a64a536743869e3769192&hsa_cr_id=0&qid=1774256629&sr=1-3-e0fa1fdd-d857-4087-adda-5bd576b25987&aref=NSvR99Ue4t&ref_=sbx_s_sparkle_sbtcd_asin_2_title&pd_rd_w=JBW51&content-id=amzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05%3Aamzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_p=9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_r=5K3SXJK9RHB75YQ2ZQWX&pd_rd_wg=OEWPs&pd_rd_r=565ba0bd-2834-40f5-aecf-8e12274cf63a","3.9","899
."
"EVA Lite Sport Shoes Running Shoes for Men- White","https://www.amazon.in/BRUTON-Sport-Shoes-Running-White/dp/B0F4KSHS9K/ref=sr_1_1?crid=3KLD21ZCUL7V4&dib=eyJ2IjoiMSJ9.KY8ggERHS4N64xqLSAngNUg6NOqGC_Xdafw17g7GNg6rdg9MhfWM_-q2VUfI19s6cpTfF6S-ikwP2ijqWDDVDlxfoemVYSkBAiFuoG3tz5IJVMC168oJvKYFVt58tuRwZ_Rkt9D2qR2mDdt1KxtIN-MaLmvmDcyamTtzT-VW47J_Ey5oaq_qjpH8JrNWL_nwO74_MUSbjHA287svZ6PQ5om9rT1ju8xgwI75mwFvmqf908M9iTa3jsMpPabajYMidRzX88uimyYQXPIoyTi0eOZ3i_t3mADeUgNBOrfm184.DmWy-jZglvRd6aF66AlR-nFfGnDtK3Qmambl3DwoDFg&dib_tag=se&keywords=shoes+for+men+sports&qid=1774256629&sprefix=shoes+for+men%2Caps%2C453&sr=8-1","BRUTON","402"
"EVA Lite Sport Shoes Running Shoes for Men- White","-''-","3.6","402"
